sample_id,sample_date,stream_ion,ion_conc
MPR,2011-01-04,NH4-N,5
MPR,2011-01-04,NO3-N,68
MPR,2011-01-11,K,0.56
MPR,2011-01-11,Mg,2.15
MPR,2011-01-11,Ca,8.24
MPR,2011-01-18,K,0.58
MPR,2011-01-18,Mg,2.22
MPR,2011-01-18,Ca,10.64
MPR,2011-01-18,NO3-N,65
MPR,2011-01-25,K,0.53
MPR,2011-01-25,Mg,2.18
MPR,2011-01-25,Ca,9.49
MPR,2011-01-25,NO3-N,24
MPR,2011-02-01,K,0.54
MPR,2011-02-01,Mg,2.11
MPR,2011-02-01,Ca,8.24
MPR,2011-02-01,NO3-N,78
MPR,2011-02-08,K,0.55
MPR,2011-02-08,Mg,1.78
MPR,2011-02-08,Ca,8.09
MPR,2011-02-08,NO3-N,38
MPR,2011-02-15,K,0.39
MPR,2011-02-15,Mg,1.51
MPR,2011-02-15,Ca,7.34
MPR,2011-02-15,NO3-N,61
MPR,2011-02-22,K,0.51
MPR,2011-02-22,Mg,1.76
MPR,2011-02-22,Ca,8.75
MPR,2011-02-22,NO3-N,56
MPR,2011-03-01,K,0.6
MPR,2011-03-01,Mg,2.28
MPR,2011-03-01,Ca,9.85
MPR,2011-03-01,NO3-N,27
MPR,2011-03-08,K,0.57
MPR,2011-03-08,Mg,1.89
MPR,2011-03-08,Ca,9
MPR,2011-03-08,NH4-N,6
MPR,2011-03-15,K,0.57
MPR,2011-03-15,Mg,2.34
MPR,2011-03-15,Ca,9.85
MPR,2011-03-15,NH4-N,7
MPR,2011-03-22,K,0.61
MPR,2011-03-22,Mg,1.88
MPR,2011-03-22,Ca,8.56
MPR,2011-03-22,NO3-N,46
MPR,2011-03-29,K,0.6
MPR,2011-03-29,Mg,2.43
MPR,2011-03-29,Ca,7.51
MPR,2011-03-29,NO3-N,8
MPR,2011-04-05,K,0.55
MPR,2011-04-05,Mg,2.11
MPR,2011-04-05,Ca,10.88
MPR,2011-04-12,K,0.54
MPR,2011-04-12,Mg,2
MPR,2011-04-12,Ca,10.5
MPR,2011-04-12,NO3-N,12
MPR,2011-04-19,K,0.66
MPR,2011-04-19,Mg,2.4
MPR,2011-04-19,Ca,10.59
MPR,2011-04-26,K,0.68
MPR,2011-04-26,Mg,2.39
MPR,2011-04-26,Ca,9.78
MPR,2011-04-26,NH4-N,21
MPR,2011-04-26,NO3-N,59
MPR,2011-05-03,K,0.47
MPR,2011-05-03,Mg,1.29
MPR,2011-05-03,Ca,6.08
MPR,2011-05-03,NO3-N,30
MPR,2011-05-10,K,0.59
MPR,2011-05-10,Mg,2.02
MPR,2011-05-10,Ca,9.17
MPR,2011-05-17,K,0.42
MPR,2011-05-17,Mg,0.84
MPR,2011-05-17,Ca,3.56
MPR,2011-05-17,NO3-N,34
MPR,2011-05-24,K,0.49
MPR,2011-05-24,Mg,1.68
MPR,2011-05-24,Ca,7.9
MPR,2011-05-24,NO3-N,10
MPR,2011-05-31,K,0.52
MPR,2011-05-31,Mg,1.92
MPR,2011-05-31,Ca,9.56
MPR,2011-05-31,NO3-N,50
MPR,2011-06-07,K,0.48
MPR,2011-06-07,Mg,1.41
MPR,2011-06-07,Ca,6.78
MPR,2011-06-07,NO3-N,35
MPR,2011-06-14,K,0.58
MPR,2011-06-14,Mg,1.93
MPR,2011-06-14,Ca,9.82
MPR,2011-06-14,NO3-N,44
MPR,2011-06-21,K,0.62
MPR,2011-06-21,Mg,1.14
MPR,2011-06-21,Ca,7.41
MPR,2011-06-21,NO3-N,46
MPR,2011-06-28,K,0.55
MPR,2011-06-28,Mg,1.74
MPR,2011-06-28,Ca,10.53
MPR,2011-06-28,NH4-N,13
MPR,2011-06-28,NO3-N,65
MPR,2011-07-05,K,0.58
MPR,2011-07-05,Mg,2.05
MPR,2011-07-05,Ca,11.61
MPR,2011-07-05,NO3-N,65
MPR,2011-07-12,K,0.6
MPR,2011-07-12,Mg,0.86
MPR,2011-07-12,Ca,3.87
MPR,2011-07-12,NO3-N,10
MPR,2011-07-19,K,0.44
MPR,2011-07-19,Mg,1.41
MPR,2011-07-19,Ca,7.27
MPR,2011-07-19,NO3-N,49
MPR,2011-07-26,K,0.49
MPR,2011-07-26,Mg,1.9
MPR,2011-07-26,Ca,9.33
MPR,2011-08-02,K,0.32
MPR,2011-08-02,Mg,0.69
MPR,2011-08-02,Ca,3.6
MPR,2011-08-09,K,0.52
MPR,2011-08-09,Mg,1.97
MPR,2011-08-09,Ca,9.98
MPR,2011-08-09,NO3-N,70
MPR,2011-08-16,K,0.61
MPR,2011-08-16,Mg,2.2
MPR,2011-08-16,Ca,10.67
MPR,2011-08-30,K,0.43
MPR,2011-08-30,Mg,1.41
MPR,2011-08-30,Ca,7.18
MPR,2011-09-06,K,0.69
MPR,2011-09-06,Mg,2.06
MPR,2011-09-06,Ca,8.79
MPR,2011-09-13,K,0.74
MPR,2011-09-13,Mg,0.93
MPR,2011-09-13,Ca,3.42
MPR,2011-09-13,NO3-N,126
MPR,2011-09-20,K,0.5
MPR,2011-09-20,Mg,0.93
MPR,2011-09-20,Ca,3.17
MPR,2011-09-20,NO3-N,50
MPR,2011-09-27,K,0.63
MPR,2011-09-27,Mg,2
MPR,2011-09-27,Ca,10.78
MPR,2011-10-04,K,0.63
MPR,2011-10-04,Mg,2.04
MPR,2011-10-04,Ca,10.23
MPR,2011-10-04,NH4-N,9
MPR,2011-10-11,K,0.63
MPR,2011-10-11,Mg,2.06
MPR,2011-10-11,Ca,10.47
MPR,2011-10-11,NH4-N,7
MPR,2011-10-11,NO3-N,103
MPR,2011-10-18,K,0.62
MPR,2011-10-18,Mg,2
MPR,2011-10-18,Ca,9.29
MPR,2011-10-18,NH4-N,8
MPR,2011-10-18,NO3-N,92
MPR,2011-10-25,K,0.65
MPR,2011-10-25,Mg,2
MPR,2011-10-25,Ca,10.11
MPR,2011-10-25,NH4-N,14
MPR,2011-10-25,NO3-N,102
MPR,2011-11-01,K,0.51
MPR,2011-11-01,Mg,1.46
MPR,2011-11-01,Ca,6.94
MPR,2011-11-08,K,0.6
MPR,2011-11-08,Mg,2.11
MPR,2011-11-08,Ca,9.41
MPR,2011-11-15,K,0.48
MPR,2011-11-15,Mg,1.4
MPR,2011-11-15,Ca,7.14
MPR,2011-11-15,NO3-N,20
MPR,2011-11-22,K,0.51
MPR,2011-11-22,Mg,1.4
MPR,2011-11-22,Ca,6.39
MPR,2011-11-29,K,0.5
MPR,2011-11-29,Mg,1.07
MPR,2011-11-29,Ca,5.82
MPR,2011-11-29,NH4-N,13
MPR,2011-11-29,NO3-N,88
MPR,2011-12-06,K,0.53
MPR,2011-12-06,Mg,1.78
MPR,2011-12-06,Ca,8.34
MPR,2011-12-06,NH4-N,20
MPR,2011-12-06,NO3-N,101
MPR,2011-12-13,K,0.69
MPR,2011-12-13,Mg,1.56
MPR,2011-12-13,Ca,9.06
MPR,2011-12-13,NH4-N,5
MPR,2011-12-13,NO3-N,185
MPR,2011-12-20,K,0.61
MPR,2011-12-20,Mg,2.17
MPR,2011-12-20,Ca,8.6
MPR,2011-12-20,NO3-N,77
MPR,2011-12-27,K,0.64
MPR,2011-12-27,Mg,2.21
MPR,2011-12-27,Ca,8.57
MPR,2011-12-27,NH4-N,13
MPR,2011-12-27,NO3-N,79
MPR,2012-01-03,K,0.53
MPR,2012-01-03,Mg,1.96
MPR,2012-01-03,Ca,9.79
MPR,2012-01-03,NO3-N,81
MPR,2012-01-10,K,0.62
MPR,2012-01-10,Mg,2.13
MPR,2012-01-10,Ca,9.95
MPR,2012-01-10,NO3-N,83
MPR,2012-01-17,K,0.59
MPR,2012-01-17,Mg,1.96
MPR,2012-01-17,Ca,10.18
MPR,2012-01-17,NO3-N,96
MPR,2012-01-24,K,0.59
MPR,2012-01-24,Mg,1.92
MPR,2012-01-24,Ca,10.5
MPR,2012-01-24,NH4-N,7
MPR,2012-01-24,NO3-N,22
MPR,2012-01-31,K,0.72
MPR,2012-01-31,Mg,3.24
MPR,2012-01-31,Ca,6.28
MPR,2012-01-31,NH4-N,15
MPR,2012-01-31,NO3-N,52
MPR,2012-02-07,K,0.63
MPR,2012-02-07,Mg,1.97
MPR,2012-02-07,Ca,9.59
MPR,2012-02-07,NO3-N,9
MPR,2012-02-14,K,0.56
MPR,2012-02-14,Mg,2.01
MPR,2012-02-14,Ca,10.03
MPR,2012-02-21,K,0.52
MPR,2012-02-21,Mg,2.08
MPR,2012-02-21,Ca,10.51
MPR,2012-02-28,K,0.54
MPR,2012-02-28,Mg,1.9
MPR,2012-02-28,Ca,9.3
MPR,2012-02-28,NO3-N,54
MPR,2012-03-06,K,0.59
MPR,2012-03-06,Mg,1.94
MPR,2012-03-06,Ca,9.98
MPR,2012-03-13,K,0.56
MPR,2012-03-13,Mg,1.91
MPR,2012-03-13,Ca,9.81
MPR,2012-03-20,K,0.61
MPR,2012-03-20,Mg,2.12
MPR,2012-03-20,Ca,10.34
MPR,2012-03-27,K,0.53
MPR,2012-03-27,Mg,1.67
MPR,2012-03-27,Ca,8.21
MPR,2012-03-27,NO3-N,53
MPR,2012-04-03,K,0.58
MPR,2012-04-03,Mg,1.86
MPR,2012-04-03,Ca,8.1
MPR,2012-04-03,NO3-N,48
MPR,2012-04-10,K,0.46
MPR,2012-04-10,Mg,1.03
MPR,2012-04-10,Ca,4.57
MPR,2012-04-10,NO3-N,8
MPR,2012-04-17,K,0.62
MPR,2012-04-17,Mg,1.91
MPR,2012-04-17,Ca,9.02
MPR,2012-04-17,NO3-N,17
MPR,2012-04-24,K,0.59
MPR,2012-04-24,Mg,1.75
MPR,2012-04-24,Ca,8.29
MPR,2012-05-01,K,0.64
MPR,2012-05-01,Mg,2.1
MPR,2012-05-01,Ca,9.09
MPR,2012-05-08,K,0.59
MPR,2012-05-08,Mg,1.75
MPR,2012-05-08,Ca,8.65
MPR,2012-05-15,K,0.69
MPR,2012-05-15,Mg,2.06
MPR,2012-05-15,Ca,10.08
MPR,2012-05-22,K,0.52
MPR,2012-05-22,Mg,1.39
MPR,2012-05-22,Ca,6.76
MPR,2012-05-29,K,0.57
MPR,2012-05-29,Mg,1.68
MPR,2012-05-29,Ca,7.55
MPR,2012-05-29,NO3-N,33
MPR,2012-06-05,K,0.62
MPR,2012-06-05,Mg,2.13
MPR,2012-06-05,Ca,9.67
MPR,2012-06-05,NO3-N,39
MPR,2012-06-12,K,0.73
MPR,2012-06-12,Mg,2.47
MPR,2012-06-12,Ca,10.62
MPR,2012-06-12,NO3-N,59
MPR,2012-06-19,K,0.63
MPR,2012-06-19,Mg,2.08
MPR,2012-06-19,Ca,8.29
MPR,2012-06-19,NH4-N,17
MPR,2012-06-19,NO3-N,65
MPR,2012-06-26,K,0.7
MPR,2012-06-26,Mg,2.21
MPR,2012-06-26,Ca,9.46
MPR,2012-06-26,NH4-N,7
MPR,2012-06-26,NO3-N,34
MPR,2012-07-03,K,0.58
MPR,2012-07-03,Mg,2.04
MPR,2012-07-03,Ca,8.71
MPR,2012-07-17,K,0.41
MPR,2012-07-17,Mg,1.13
MPR,2012-07-17,Ca,5.58
MPR,2012-07-17,NH4-N,12
MPR,2012-07-17,NO3-N,68
MPR,2012-07-24,K,0.54
MPR,2012-07-24,Mg,1.87
MPR,2012-07-24,Ca,8.36
MPR,2012-07-24,NH4-N,11
MPR,2012-07-24,NO3-N,49
MPR,2012-07-31,K,0.44
MPR,2012-07-31,Mg,0.97
MPR,2012-07-31,Ca,4.36
MPR,2012-07-31,NO3-N,95
MPR,2012-08-07,K,0.55
MPR,2012-08-07,Mg,1.38
MPR,2012-08-07,Ca,7.56
MPR,2012-08-07,NO3-N,87
MPR,2012-08-14,K,0.58
MPR,2012-08-14,Mg,1.56
MPR,2012-08-14,Ca,7.07
MPR,2012-08-14,NH4-N,15
MPR,2012-08-14,NO3-N,64
MPR,2012-08-21,K,0.63
MPR,2012-08-21,Mg,2.29
MPR,2012-08-21,Ca,8.97
MPR,2012-08-21,NO3-N,79
MPR,2012-08-28,K,0.53
MPR,2012-08-28,Mg,1.87
MPR,2012-08-28,Ca,8.03
MPR,2012-08-28,NO3-N,67
MPR,2012-09-04,K,0.62
MPR,2012-09-04,Mg,2.23
MPR,2012-09-04,Ca,10.16
MPR,2012-09-11,K,0.66
MPR,2012-09-11,Mg,2.47
MPR,2012-09-11,Ca,10.96
MPR,2012-09-11,NO3-N,74
MPR,2012-09-18,K,0.64
MPR,2012-09-18,Mg,2.07
MPR,2012-09-18,Ca,9.55
MPR,2012-09-18,NH4-N,5
MPR,2012-09-18,NO3-N,83
MPR,2012-09-25,K,0.63
MPR,2012-09-25,Mg,1.85
MPR,2012-09-25,Ca,9.01
MPR,2012-10-02,K,0.76
MPR,2012-10-02,Mg,2.2
MPR,2012-10-02,Ca,8.68
MPR,2012-10-02,NH4-N,5
MPR,2012-10-09,K,0.52
MPR,2012-10-09,Mg,1.41
MPR,2012-10-09,Ca,6.07
MPR,2012-10-16,K,0.72
MPR,2012-10-16,Mg,2.01
MPR,2012-10-16,Ca,8.8
MPR,2012-10-16,NH4-N,5
MPR,2012-10-16,NO3-N,63
MPR,2012-10-23,K,0.54
MPR,2012-10-23,Mg,1.78
MPR,2012-10-23,Ca,6.95
MPR,2012-10-23,NO3-N,9
MPR,2012-10-30,K,0.51
MPR,2012-10-30,Mg,1.77
MPR,2012-10-30,Ca,6.86
MPR,2012-10-30,NO3-N,29
MPR,2012-11-06,K,0.54
MPR,2012-11-06,Mg,1.86
MPR,2012-11-06,Ca,7.49
MPR,2012-11-06,NO3-N,26
MPR,2012-11-13,K,0.55
MPR,2012-11-13,Mg,1.44
MPR,2012-11-13,Ca,6.18
MPR,2012-11-20,K,0.64
MPR,2012-11-20,Mg,1.82
MPR,2012-11-20,Ca,7.32
MPR,2012-11-27,K,0.62
MPR,2012-11-27,Mg,1.98
MPR,2012-11-27,Ca,8.15
MPR,2012-12-04,K,0.46
MPR,2012-12-04,Mg,0.97
MPR,2012-12-04,Ca,4.1
MPR,2012-12-04,NH4-N,7
MPR,2012-12-04,NO3-N,36
MPR,2012-12-11,K,0.62
MPR,2012-12-11,Mg,1.88
MPR,2012-12-11,Ca,8.61
MPR,2012-12-18,K,0.54
MPR,2012-12-18,Mg,2.22
MPR,2012-12-18,Ca,9.89
MPR,2012-12-18,NH4-N,23
MPR,2012-12-18,NO3-N,78
MPR,2012-12-26,K,0.64
MPR,2012-12-26,Mg,2
MPR,2012-12-26,Ca,7.88
MPR,2012-12-26,NH4-N,13
MPR,2012-12-26,NO3-N,79
MPR,2013-01-02,K,0.62
MPR,2013-01-02,Mg,1.94
MPR,2013-01-02,Ca,7.66
MPR,2013-01-02,NH4-N,5
MPR,2013-01-02,NO3-N,72
MPR,2013-01-08,K,0.65
MPR,2013-01-08,Mg,1.9
MPR,2013-01-08,Ca,8.45
MPR,2013-01-15,K,0.63
MPR,2013-01-15,Mg,2.08
MPR,2013-01-15,Ca,9.35
MPR,2013-01-22,K,0.66
MPR,2013-01-22,Mg,2.21
MPR,2013-01-22,Ca,10.07
MPR,2013-01-22,NH4-N,7
MPR,2013-01-22,NO3-N,93
MPR,2013-01-29,K,0.67
MPR,2013-01-29,Mg,1.79
MPR,2013-01-29,Ca,8.48
MPR,2013-01-29,NO3-N,67
MPR,2013-02-05,K,0.63
MPR,2013-02-05,Mg,2.06
MPR,2013-02-05,Ca,9.46
MPR,2013-02-12,K,0.52
MPR,2013-02-12,Mg,1.53
MPR,2013-02-12,Ca,6.45
MPR,2013-02-19,K,0.62
MPR,2013-02-19,Mg,1.5
MPR,2013-02-19,Ca,6.23
MPR,2013-02-19,NO3-N,61
MPR,2013-02-26,K,0.7
MPR,2013-02-26,Mg,1.54
MPR,2013-02-26,Ca,6.05
MPR,2013-03-05,K,0.73
MPR,2013-03-05,Mg,1.28
MPR,2013-03-05,Ca,6.58
MPR,2013-03-05,NO3-N,94
MPR,2013-03-12,K,0.63
MPR,2013-03-12,Mg,2.15
MPR,2013-03-12,Ca,7.8
MPR,2013-03-19,K,0.46
MPR,2013-03-19,Mg,1.58
MPR,2013-03-19,Ca,5.31
MPR,2013-03-19,NO3-N,61
MPR,2013-03-26,K,0.66
MPR,2013-03-26,Mg,2.37
MPR,2013-03-26,Ca,9.22
MPR,2013-03-26,NO3-N,65
MPR,2013-04-02,K,0.62
MPR,2013-04-02,Mg,1.73
MPR,2013-04-02,Ca,6.2
MPR,2013-04-02,NO3-N,36
MPR,2013-04-09,K,0.61
MPR,2013-04-09,Mg,1.57
MPR,2013-04-09,Ca,5.27
MPR,2013-04-09,NH4-N,14
MPR,2013-04-09,NO3-N,49
MPR,2013-04-16,K,0.65
MPR,2013-04-16,Mg,2
MPR,2013-04-16,Ca,7.88
MPR,2013-04-16,NO3-N,42
MPR,2013-04-23,K,0.6
MPR,2013-04-23,Mg,1.84
MPR,2013-04-23,Ca,6.08
MPR,2013-04-23,NO3-N,35
MPR,2013-04-30,K,0.62
MPR,2013-04-30,Mg,1.37
MPR,2013-04-30,Ca,4.85
MPR,2013-04-30,NH4-N,6
MPR,2013-05-07,K,0.56
MPR,2013-05-07,Mg,1.94
MPR,2013-05-07,Ca,7.09
MPR,2013-05-14,K,0.41
MPR,2013-05-14,Mg,1.06
MPR,2013-05-14,Ca,5.58
MPR,2013-05-14,NO3-N,26
MPR,2013-05-21,K,0.48
MPR,2013-05-21,Mg,1.57
MPR,2013-05-21,Ca,8.92
MPR,2013-05-21,NO3-N,27
MPR,2013-05-28,K,0.36
MPR,2013-05-28,Mg,1.46
MPR,2013-05-28,Ca,7.63
MPR,2013-05-28,NO3-N,30
MPR,2013-06-04,K,0.46
MPR,2013-06-04,Mg,1.09
MPR,2013-06-04,Ca,5.09
MPR,2013-06-11,K,0.45
MPR,2013-06-11,Mg,1.83
MPR,2013-06-11,Ca,9.18
MPR,2013-06-11,NO3-N,9
MPR,2013-06-18,K,0.57
MPR,2013-06-18,Mg,1.99
MPR,2013-06-18,Ca,10.37
MPR,2013-06-18,NO3-N,14
MPR,2013-06-25,K,0.48
MPR,2013-06-25,Mg,1.52
MPR,2013-06-25,Ca,7.95
MPR,2013-06-25,NO3-N,7
MPR,2013-07-02,K,0.46
MPR,2013-07-02,Mg,1.22
MPR,2013-07-02,Ca,4.45
MPR,2013-07-09,K,0.37
MPR,2013-07-09,Mg,1.23
MPR,2013-07-09,Ca,6.45
MPR,2013-07-09,NO3-N,86
MPR,2013-07-16,K,0.27
MPR,2013-07-16,Mg,1.06
MPR,2013-07-16,Ca,5.62
MPR,2013-07-23,K,0.37
MPR,2013-07-23,Mg,1.62
MPR,2013-07-23,Ca,8.57
MPR,2013-07-30,K,0.4
MPR,2013-07-30,Mg,1.67
MPR,2013-07-30,Ca,8.88
MPR,2013-08-06,K,0.47
MPR,2013-08-06,Mg,1.05
MPR,2013-08-06,Ca,5.84
MPR,2013-08-06,NH4-N,12
MPR,2013-08-13,K,0.41
MPR,2013-08-13,Mg,1.75
MPR,2013-08-13,Ca,9.33
MPR,2013-08-20,K,0.36
MPR,2013-08-20,Mg,1.64
MPR,2013-08-20,Ca,7.93
MPR,2013-08-27,K,0.35
MPR,2013-08-27,Mg,1.15
MPR,2013-08-27,Ca,5.34
MPR,2013-09-03,K,0.32
MPR,2013-09-03,Mg,1.61
MPR,2013-09-03,Ca,8.83
MPR,2013-09-10,K,0.41
MPR,2013-09-10,Mg,1.64
MPR,2013-09-10,Ca,9.15
MPR,2013-09-17,K,0.44
MPR,2013-09-17,Mg,2.32
MPR,2013-09-17,Ca,4.94
MPR,2013-09-17,NO3-N,7
MPR,2013-09-24,K,0.38
MPR,2013-09-24,Mg,1.47
MPR,2013-09-24,Ca,7.18
MPR,2013-09-24,NH4-N,15
MPR,2013-09-24,NO3-N,82
MPR,2013-10-08,K,0.44
MPR,2013-10-08,Mg,2.28
MPR,2013-10-08,Ca,11.51
MPR,2013-10-08,NH4-N,7
MPR,2013-10-08,NO3-N,96
MPR,2013-10-22,K,0.52
MPR,2013-10-22,Mg,1.35
MPR,2013-10-22,Ca,5.51
MPR,2013-10-22,NO3-N,63
MPR,2013-10-29,K,0.59
MPR,2013-10-29,Mg,1.28
MPR,2013-10-29,Ca,5.12
MPR,2013-10-29,NH4-N,10
MPR,2013-10-29,NO3-N,61
MPR,2013-11-05,K,0.54
MPR,2013-11-05,Mg,1.58
MPR,2013-11-05,Ca,6.69
MPR,2013-11-05,NH4-N,9
MPR,2013-11-05,NO3-N,84
MPR,2013-11-12,K,0.54
MPR,2013-11-12,Mg,1.87
MPR,2013-11-12,Ca,7.38
MPR,2013-11-12,NH4-N,8
MPR,2013-11-12,NO3-N,91
MPR,2013-11-19,K,0.52
MPR,2013-11-19,Mg,1.53
MPR,2013-11-19,Ca,6.22
MPR,2013-11-19,NH4-N,8
MPR,2013-11-19,NO3-N,62
MPR,2013-11-26,K,0.56
MPR,2013-11-26,Mg,1.74
MPR,2013-11-26,Ca,8.14
MPR,2013-12-03,K,0.53
MPR,2013-12-03,Mg,1.68
MPR,2013-12-03,Ca,7.7
MPR,2013-12-03,NO3-N,78
MPR,2013-12-10,K,0.5
MPR,2013-12-10,Mg,1.65
MPR,2013-12-10,Ca,6.85
MPR,2013-12-10,NO3-N,54
MPR,2013-12-17,K,0.5
MPR,2013-12-17,Mg,1.62
MPR,2013-12-17,Ca,6.71
MPR,2013-12-17,NO3-N,16
MPR,2013-12-24,K,0.49
MPR,2013-12-24,Mg,1.62
MPR,2013-12-24,Ca,6.55
MPR,2013-12-31,K,0.51
MPR,2013-12-31,Mg,1.76
MPR,2013-12-31,Ca,7.57
MPR,2014-01-07,K,0.67
MPR,2014-01-07,Mg,1.75
MPR,2014-01-07,Ca,7.22
MPR,2014-01-07,NO3-N,52
MPR,2014-01-14,K,0.65
MPR,2014-01-14,Mg,1.92
MPR,2014-01-14,Ca,8.03
MPR,2014-01-14,NO3-N,74
MPR,2014-01-21,K,0.61
MPR,2014-01-21,Mg,1.8
MPR,2014-01-21,Ca,6.27
MPR,2014-01-21,NO3-N,93
MPR,2014-01-28,K,0.64
MPR,2014-01-28,Mg,1.37
MPR,2014-01-28,Ca,6.29
MPR,2014-01-28,NH4-N,8
MPR,2014-01-28,NO3-N,68
MPR,2014-02-04,K,0.57
MPR,2014-02-04,Mg,1.51
MPR,2014-02-04,Ca,6.93
MPR,2014-02-04,NH4-N,7
MPR,2014-02-04,NO3-N,70
MPR,2014-02-11,K,0.61
MPR,2014-02-11,Mg,1.69
MPR,2014-02-11,Ca,5.96
MPR,2014-02-11,NO3-N,75
MPR,2014-02-18,K,0.62
MPR,2014-02-18,Mg,1.77
MPR,2014-02-18,Ca,6.1
MPR,2014-02-18,NH4-N,11
MPR,2014-02-18,NO3-N,83
MPR,2014-02-25,K,0.9
MPR,2014-02-25,Mg,1.85
MPR,2014-02-25,Ca,9.91
MPR,2014-02-25,NO3-N,79
MPR,2014-03-04,K,0.99
MPR,2014-03-04,Mg,1.99
MPR,2014-03-04,Ca,8.1
MPR,2014-03-04,NH4-N,10
MPR,2014-03-04,NO3-N,130
MPR,2014-03-11,K,0.59
MPR,2014-03-11,Mg,1.36
MPR,2014-03-11,Ca,7.65
MPR,2014-03-11,NO3-N,53
MPR,2014-03-18,K,0.69
MPR,2014-03-18,Mg,2.06
MPR,2014-03-18,Ca,9.98
MPR,2014-03-25,K,0.68
MPR,2014-03-25,Mg,2.57
MPR,2014-03-25,Ca,11.1
MPR,2014-04-01,K,0.7
MPR,2014-04-01,Mg,2.35
MPR,2014-04-01,Ca,6.99
MPR,2014-04-01,NH4-N,7
MPR,2014-04-01,NO3-N,16
MPR,2014-04-08,K,0.68
MPR,2014-04-08,Mg,2.28
MPR,2014-04-08,Ca,10.27
MPR,2014-04-08,NH4-N,12
MPR,2014-04-08,NO3-N,60
MPR,2014-04-15,K,0.72
MPR,2014-04-15,Mg,2.36
MPR,2014-04-15,Ca,11.01
MPR,2014-04-22,K,0.65
MPR,2014-04-22,Mg,1.86
MPR,2014-04-22,Ca,7.05
MPR,2014-04-22,NO3-N,12
MPR,2014-04-29,K,0.69
MPR,2014-04-29,Mg,2.37
MPR,2014-04-29,Ca,8.08
MPR,2014-05-06,K,0.82
MPR,2014-05-06,Mg,2.22
MPR,2014-05-06,Ca,9.63
MPR,2014-05-06,NO3-N,52
MPR,2014-05-13,K,0.72
MPR,2014-05-13,Mg,1.43
MPR,2014-05-13,Ca,4.17
MPR,2014-05-13,NH4-N,10
MPR,2014-05-13,NO3-N,84
MPR,2014-05-20,K,0.49
MPR,2014-05-20,Mg,1.08
MPR,2014-05-20,Ca,4.35
MPR,2014-05-27,K,0.73
MPR,2014-05-27,Mg,1.74
MPR,2014-05-27,Ca,8.6
MPR,2014-06-03,K,0.77
MPR,2014-06-03,Mg,2.22
MPR,2014-06-03,Ca,9.95
MPR,2014-06-03,NO3-N,27
MPR,2014-06-10,K,0.83
MPR,2014-06-10,Mg,1.9
MPR,2014-06-10,Ca,7.63
MPR,2014-06-17,K,0.78
MPR,2014-06-17,Mg,2.26
MPR,2014-06-17,Ca,8.37
MPR,2014-06-17,NO3-N,47
MPR,2014-06-24,K,0.81
MPR,2014-06-24,Mg,2.22
MPR,2014-06-24,Ca,8.37
MPR,2014-06-24,NH4-N,24
MPR,2014-06-24,NO3-N,62
MPR,2014-07-01,K,0.83
MPR,2014-07-01,Mg,2.15
MPR,2014-07-01,Ca,11.41
MPR,2014-07-08,K,0.91
MPR,2014-07-08,Mg,1.99
MPR,2014-07-08,Ca,8.29
MPR,2014-07-15,K,0.83
MPR,2014-07-15,Mg,2.05
MPR,2014-07-15,Ca,7.36
MPR,2014-07-15,NO3-N,62
MPR,2014-07-22,K,0.75
MPR,2014-07-22,Mg,1.67
MPR,2014-07-22,Ca,6.66
MPR,2014-07-22,NO3-N,89
MPR,2014-07-29,K,0.89
MPR,2014-07-29,Mg,3.03
MPR,2014-07-29,Ca,6.6
MPR,2014-08-05,K,0.67
MPR,2014-08-05,Mg,1.38
MPR,2014-08-05,Ca,6.74
MPR,2014-08-19,K,0.74
MPR,2014-08-19,Mg,1.96
MPR,2014-08-19,Ca,7.13
MPR,2014-08-19,NH4-N,6
MPR,2014-08-19,NO3-N,59
MPR,2014-08-26,K,0.69
MPR,2014-08-26,Mg,1.52
MPR,2014-08-26,Ca,7.67
MPR,2014-08-26,NH4-N,8
MPR,2014-09-02,K,0.68
MPR,2014-09-02,Mg,1.8
MPR,2014-09-02,Ca,8.6
MPR,2014-09-02,NH4-N,10
MPR,2014-09-09,K,0.59
MPR,2014-09-09,Mg,1.36
MPR,2014-09-09,Ca,7.85
MPR,2014-09-09,NH4-N,9
MPR,2014-09-09,NO3-N,58
MPR,2014-09-16,K,0.65
MPR,2014-09-16,Mg,1.7
MPR,2014-09-16,Ca,7.7
MPR,2014-09-16,NO3-N,69
MPR,2014-09-23,K,0.8
MPR,2014-09-23,Mg,1.51
MPR,2014-09-23,Ca,6.11
MPR,2014-09-23,NH4-N,14
MPR,2014-09-23,NO3-N,64
MPR,2014-09-30,K,0.63
MPR,2014-09-30,Mg,1.72
MPR,2014-09-30,Ca,8.04
MPR,2014-09-30,NH4-N,8
MPR,2014-09-30,NO3-N,74
MPR,2014-10-07,K,0.7
MPR,2014-10-07,Mg,1.96
MPR,2014-10-07,Ca,9.39
MPR,2014-10-07,NO3-N,83
MPR,2014-10-14,K,0.65
MPR,2014-10-14,Mg,1.33
MPR,2014-10-14,Ca,7.37
MPR,2014-10-21,K,0.64
MPR,2014-10-21,Mg,1.73
MPR,2014-10-21,Ca,6.83
MPR,2014-10-21,NO3-N,88
MPR,2014-10-28,K,0.66
MPR,2014-10-28,Mg,2.01
MPR,2014-10-28,Ca,9.15
